scenario,seed,split,level,algo,n_usable,n_test,auc,ks,lift@5,recall@5,lift@10,recall@10,lift@20,recall@20,comm_floats,sweep_param,sweep_value,comm_rounds,comm_grad_msgs,comm_hist_msgs,gradient_returned,auuc,uplift@10,topk_overlap@10
SWEEP_match_error_rate_0.1,11,random,L3c_SplitNN_形态B随机,splitnn,7236.0,2171.0,0.638329802259887,0.23696712891628147,2.3849654739485247,0.11864406779661017,2.03483558540967,0.2033898305084746,1.7804811372334608,0.3559322033898305,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,11,random,L0_内地单方_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,match_error_rate,0.1,,,,,0.0037417168820200763,-0.006998975759644935,
SWEEP_match_error_rate_0.1,11,random,L1_加k匿名统计_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,match_error_rate,0.1,,,,,0.00370563705511966,-0.012412258174970034,
SWEEP_match_error_rate_0.1,11,random,L2_加粗粒度标记_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,match_error_rate,0.1,,,,,0.004900563085099025,0.09377664109121911,
SWEEP_match_error_rate_0.1,11,random,L4_集中式_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,match_error_rate,0.1,,,,,0.00763975044755937,0.0785824345146379,
SWEEP_match_error_rate_0.1,11,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.45161290322580644
SWEEP_match_error_rate_0.1,11,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.3317972350230415
SWEEP_match_error_rate_0.1,11,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.3824884792626728
SWEEP_match_error_rate_0.1,22,random,L0_内地单方_LR,logistic,7169.0,2151.0,0.7509458144813848,0.4156410691950154,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,2.985258814703676,0.5967741935483871,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,22,random,L1_加k匿名统计_LR,logistic,7169.0,2151.0,0.7506292561651662,0.4140196729412128,5.187820319565872,0.25806451612903225,3.711402850712678,0.3709677419354839,2.8238934733683423,0.5645161290322581,384.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,22,random,L2_加粗粒度标记_LR,logistic,7169.0,2151.0,0.7503590234561991,0.3974505474142591,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,2.904576144036009,0.5806451612903226,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,22,random,L4_集中式_LR,logistic,7169.0,2151.0,0.8315678129680817,0.5300962028443923,6.48477539945734,0.3225806451612903,5.002325581395349,0.5,3.38867216804201,0.6774193548387096,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,22,random,L0_内地单方_GBDT,gbdt,7169.0,2151.0,0.7323769669080745,0.3450871693509782,4.863581549593005,0.24193548387096775,3.872768192048012,0.3870967741935484,2.6625281320330085,0.532258064516129,0.0,match_error_rate,0.1,60.0,0.0,0.0,,,,
SWEEP_match_error_rate_0.1,22,random,L4_集中式_GBDT,gbdt,7169.0,2151.0,0.7983600735032969,0.49268055405426275,4.863581549593005,0.24193548387096775,4.034133533383345,0.4032258064516129,3.2273068267066765,0.6451612903225806,1965596.0,match_error_rate,0.1,60.0,416.0,416.0,,,,
SWEEP_match_error_rate_0.1,22,random,L3a_联邦LR,federated_logistic,7169.0,2151.0,0.8319924643678871,0.5324896925523865,6.48477539945734,0.3225806451612903,5.002325581395349,0.5,3.38867216804201,0.6774193548387096,4014400.0,match_error_rate,0.1,400.0,,,,,,
SWEEP_match_error_rate_0.1,22,random,L3b_纵向GBDT,vertical_gbdt,7169.0,2151.0,0.7983600735032969,0.49268055405426275,4.863581549593005,0.24193548387096775,4.034133533383345,0.4032258064516129,3.2273068267066765,0.6451612903225806,1965596.0,match_error_rate,0.1,60.0,416.0,416.0,,,,
SWEEP_match_error_rate_0.1,22,random,L3c_SplitNN_形态A双向,splitnn,7169.0,2151.0,0.8267267870102998,0.5225837335351071,6.809014169430207,0.3387096774193548,5.163690922730682,0.5161290322580645,3.38867216804201,0.6774193548387096,466944.0,match_error_rate,0.1,228.0,,,1.0,,,
SWEEP_match_error_rate_0.1,22,random,L3c_SplitNN_形态B自监督,splitnn,7169.0,2151.0,0.790531045877793,0.4667227721243379,6.809014169430207,0.3387096774193548,4.679594898724681,0.46774193548387094,3.14662415603901,0.6290322580645161,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,22,random,L3c_SplitNN_形态B随机,splitnn,7169.0,2151.0,0.775289921092049,0.4720579378928025,4.215104009647272,0.20967741935483872,4.034133533383345,0.4032258064516129,3.14662415603901,0.6290322580645161,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,22,random,L0_内地单方_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,match_error_rate,0.1,,,,,0.0067822098549899235,0.04351595006934813,
SWEEP_match_error_rate_0.1,22,random,L1_加k匿名统计_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,match_error_rate,0.1,,,,,0.007584957715637193,0.012395977808599176,
SWEEP_match_error_rate_0.1,22,random,L2_加粗粒度标记_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,match_error_rate,0.1,,,,,0.0065897374579928615,0.03434782608695651,
SWEEP_match_error_rate_0.1,22,random,L4_集中式_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,match_error_rate,0.1,,,,,0.00829388820466922,0.08930751787894646,
SWEEP_match_error_rate_0.1,22,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.4604651162790698
SWEEP_match_error_rate_0.1,22,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.3953488372093023
SWEEP_match_error_rate_0.1,22,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.44651162790697674
SWEEP_match_error_rate_0.1,33,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.6904291905062998,0.3005567293308452,1.6446082117611671,0.08196721311475409,2.1379906752895175,0.21311475409836064,2.2151404884270547,0.4426229508196721,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,33,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.692410900174267,0.29933840198633627,1.9735298541134005,0.09836065573770492,1.9735298541134005,0.19672131147540983,2.297182728739168,0.45901639344262296,384.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,33,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.7045941736193575,0.3305214132597196,2.6313731388178674,0.13114754098360656,2.7958339599939843,0.2786885245901639,2.461267209363394,0.4918032786885246,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,33,random,L4_集中式_LR,logistic,7289.0,2187.0,0.7813565072559876,0.4221966904677452,5.591667919987969,0.2786885245901639,4.111520529402918,0.4098360655737705,2.9535206512360728,0.5901639344262295,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,33,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6452585475687429,0.25181592461792335,1.9735298541134005,0.09836065573770492,1.8090690329372838,0.18032786885245902,1.6408448062422627,0.32786885245901637,0.0,match_error_rate,0.1,60.0,0.0,0.0,,,,
SWEEP_match_error_rate_0.1,33,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.74539271779529,0.40857147263390037,4.933824635283502,0.2459016393442623,3.6181380658745677,0.36065573770491804,2.0510560078028286,0.4098360655737705,1998000.0,match_error_rate,0.1,60.0,420.0,420.0,,,,
SWEEP_match_error_rate_0.1,33,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7815569915025523,0.42078558980923153,5.591667919987969,0.2786885245901639,4.111520529402918,0.4098360655737705,2.9535206512360728,0.5901639344262295,4081600.0,match_error_rate,0.1,400.0,,,,,,
SWEEP_match_error_rate_0.1,33,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.74539271779529,0.40857147263390037,4.933824635283502,0.2459016393442623,3.6181380658745677,0.36065573770491804,2.0510560078028286,0.4098360655737705,1998000.0,match_error_rate,0.1,60.0,420.0,420.0,,,,
SWEEP_match_error_rate_0.1,33,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7552087349444042,0.4099979951575344,4.933824635283502,0.2459016393442623,3.7825988870506846,0.3770491803278688,2.707393930299734,0.5409836065573771,466944.0,match_error_rate,0.1,228.0,,,1.0,,,
SWEEP_match_error_rate_0.1,33,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.6939068210909427,0.30362568048979843,4.604902992931268,0.22950819672131148,3.7825988870506846,0.3770491803278688,2.2151404884270547,0.4426229508196721,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,33,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.6885400120290548,0.316148234967537,3.947059708226801,0.19672131147540983,2.960294781170101,0.29508196721311475,2.297182728739168,0.45901639344262296,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,33,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.008785655775768933,0.06247361756015196,
SWEEP_match_error_rate_0.1,33,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.009077573957199854,0.09101775956284151,
SWEEP_match_error_rate_0.1,33,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.006817594018606865,0.07986492190797806,
SWEEP_match_error_rate_0.1,33,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.009190608069249324,0.14757690686894226,
SWEEP_match_error_rate_0.1,33,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.555045871559633
SWEEP_match_error_rate_0.1,33,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.44954128440366975
SWEEP_match_error_rate_0.1,33,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.5321100917431193
SWEEP_match_error_rate_0.1,44,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.7007073329837172,0.30190199664880213,4.338209769402431,0.21621621621621623,2.711381105876519,0.2702702702702703,2.1641412579627683,0.43243243243243246,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,44,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.702958519333342,0.3176219286015784,4.338209769402431,0.21621621621621623,2.8469501611703447,0.28378378378378377,2.0965118436514314,0.4189189189189189,384.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,44,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.7045062099487087,0.31835740141466595,4.338209769402431,0.21621621621621623,2.575812050582693,0.25675675675675674,2.1641412579627683,0.43243243243243246,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,44,random,L4_集中式_LR,logistic,7289.0,2187.0,0.8102224325603408,0.5289072792622249,6.507314654103645,0.32432432432432434,4.744916935283908,0.47297297297297297,3.043323644010143,0.6081081081081081,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,44,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6636299100804544,0.29207863803225853,4.067071658814778,0.20270270270270271,2.982519216464171,0.2972972972972973,2.1641412579627683,0.43243243243243246,0.0,match_error_rate,0.1,60.0,0.0,0.0,,,,
SWEEP_match_error_rate_0.1,44,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7876274286591372,0.47296018214144103,5.422762211753038,0.2702702702702703,4.338209769402431,0.43243243243243246,3.110953058321479,0.6216216216216216,1989564.0,match_error_rate,0.1,60.0,408.0,408.0,,,,
SWEEP_match_error_rate_0.1,44,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.8105869712590014,0.5322201046290019,6.507314654103645,0.32432432432432434,4.744916935283908,0.47297297297297297,2.9756942296988065,0.5945945945945946,4081600.0,match_error_rate,0.1,400.0,,,,,,
SWEEP_match_error_rate_0.1,44,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7876274286591372,0.47296018214144103,5.422762211753038,0.2702702702702703,4.338209769402431,0.43243243243243246,3.110953058321479,0.6216216216216216,1989564.0,match_error_rate,0.1,60.0,408.0,408.0,,,,
SWEEP_match_error_rate_0.1,44,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.782229697752651,0.459600158606311,5.422762211753038,0.2702702702702703,3.7959335482271266,0.3783783783783784,2.8404354010761335,0.5675675675675675,466944.0,match_error_rate,0.1,228.0,,,1.0,,,
SWEEP_match_error_rate_0.1,44,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7498561031452655,0.41285606477277087,5.151624101165386,0.25675675675675674,3.3892263823456488,0.33783783783783783,2.4346589152081144,0.4864864864864865,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,44,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.7121359409575216,0.35048157480717823,4.609347879990082,0.22972972972972974,2.8469501611703447,0.28378378378378377,2.0288824293400953,0.40540540540540543,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,44,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.005473479960041761,0.0506862002189105,
SWEEP_match_error_rate_0.1,44,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.005700475724265136,0.03132104066683508,
SWEEP_match_error_rate_0.1,44,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.0058749903193521255,0.0596952092279195,
SWEEP_match_error_rate_0.1,44,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,match_error_rate,0.1,,,,,0.007870316223108152,0.1750021300161881,
SWEEP_match_error_rate_0.1,44,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.5
SWEEP_match_error_rate_0.1,44,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.44954128440366975
SWEEP_match_error_rate_0.1,44,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.43577981651376146
SWEEP_match_error_rate_0.1,55,random,L0_内地单方_LR,logistic,7121.0,2137.0,0.746092972708209,0.4572561264943135,4.480083857442348,0.2222222222222222,3.344287949921753,0.3333333333333333,2.700940485483811,0.5396825396825397,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,55,random,L1_加k匿名统计_LR,logistic,7121.0,2137.0,0.7450368125392234,0.42554836142107116,4.160077867625038,0.20634920634920634,3.344287949921753,0.3333333333333333,2.700940485483811,0.5396825396825397,384.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,55,random,L2_加粗粒度标记_LR,logistic,7121.0,2137.0,0.7560346542988781,0.432742495905466,5.120095837076969,0.25396825396825395,3.9812951784782773,0.3968253968253968,2.859819337571094,0.5714285714285714,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,55,random,L4_集中式_LR,logistic,7121.0,2137.0,0.7972861275657803,0.5017679202828672,6.0801138065289,0.30158730158730157,4.936806021313063,0.49206349206349204,3.336455893832943,0.6666666666666666,0.0,match_error_rate,0.1,,,,,,,
SWEEP_match_error_rate_0.1,55,random,L0_内地单方_GBDT,gbdt,7121.0,2137.0,0.7379727847423122,0.3884985688264377,3.840071877807727,0.19047619047619047,3.1850361427826215,0.31746031746031744,2.700940485483811,0.5396825396825397,0.0,match_error_rate,0.1,60.0,0.0,0.0,,,,
SWEEP_match_error_rate_0.1,55,random,L4_集中式_GBDT,gbdt,7121.0,2137.0,0.801617914925533,0.504546080727373,4.800089847259659,0.23809523809523808,4.2997987927565395,0.42857142857142855,3.4158953198765847,0.6825396825396826,1945800.0,match_error_rate,0.1,60.0,402.0,402.0,,,,
SWEEP_match_error_rate_0.1,55,random,L3a_联邦LR,federated_logistic,7121.0,2137.0,0.7973397009076855,0.5012857602057216,6.0801138065289,0.30158730158730157,4.936806021313063,0.49206349206349204,3.336455893832943,0.6666666666666666,3987200.0,match_error_rate,0.1,400.0,,,,,,
SWEEP_match_error_rate_0.1,55,random,L3b_纵向GBDT,vertical_gbdt,7121.0,2137.0,0.801617914925533,0.504546080727373,4.800089847259659,0.23809523809523808,4.2997987927565395,0.42857142857142855,3.4158953198765847,0.6825396825396826,1945800.0,match_error_rate,0.1,60.0,402.0,402.0,,,,
SWEEP_match_error_rate_0.1,55,random,L3c_SplitNN_形态A双向,splitnn,7121.0,2137.0,0.8092482894797263,0.5179700295418714,5.120095837076969,0.25396825396825395,4.618302407034801,0.4603174603174603,3.4158953198765847,0.6825396825396826,466944.0,match_error_rate,0.1,228.0,,,1.0,,,
SWEEP_match_error_rate_0.1,55,random,L3c_SplitNN_形态B自监督,splitnn,7121.0,2137.0,0.7544580673799575,0.45235799237727875,3.5200658879904165,0.1746031746031746,3.1850361427826215,0.31746031746031744,2.7803799115274526,0.5555555555555556,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,55,random,L3c_SplitNN_形态B随机,splitnn,7121.0,2137.0,0.7788109779430898,0.4829636772741883,5.120095837076969,0.25396825396825395,3.503539757060884,0.3492063492063492,3.336455893832943,0.6666666666666666,233472.0,match_error_rate,0.1,228.0,,,0.0,,,
SWEEP_match_error_rate_0.1,55,random,L0_内地单方_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,match_error_rate,0.1,,,,,0.00822364309507656,0.10952380952380952,
SWEEP_match_error_rate_0.1,55,random,L1_加k匿名统计_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,match_error_rate,0.1,,,,,0.007641506052764284,0.11474540311173975,
SWEEP_match_error_rate_0.1,55,random,L2_加粗粒度标记_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,match_error_rate,0.1,,,,,0.008687672339513263,0.13962930273609886,
SWEEP_match_error_rate_0.1,55,random,L4_集中式_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,match_error_rate,0.1,,,,,0.0087281401439516,0.13150442477876106,
SWEEP_match_error_rate_0.1,55,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.5446009389671361
SWEEP_match_error_rate_0.1,55,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.5117370892018779
SWEEP_match_error_rate_0.1,55,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,match_error_rate,0.1,,,,,,,0.4507042253521127
S1_基准,11,random,L0_内地单方_LR,logistic,7236.0,2171.0,0.6562259244992295,0.2446070878274268,2.3849654739485247,0.11864406779661017,2.5435444817620874,0.2542372881355932,1.8652659532921971,0.3728813559322034,0.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,11,random,L1_加k匿名统计_LR,logistic,7236.0,2171.0,0.6469729070364664,0.2555132896764253,3.06638418079096,0.15254237288135594,2.204405217527142,0.22033898305084745,1.6956963211747247,0.3389830508474576,384.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,11,random,L2_加粗粒度标记_LR,logistic,7236.0,2171.0,0.6528794298921418,0.23192732408834105,2.7256748273697426,0.13559322033898305,2.03483558540967,0.2033898305084746,1.6956963211747247,0.3389830508474576,0.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,11,random,L4_集中式_LR,logistic,7236.0,2171.0,0.6869221879815102,0.358355803800719,1.703546767106089,0.0847457627118644,2.204405217527142,0.22033898305084745,1.8652659532921971,0.3728813559322034,0.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,11,random,L0_内地单方_GBDT,gbdt,7236.0,2171.0,0.5997046738572162,0.18472329224447867,2.7256748273697426,0.13559322033898305,1.8652659532921971,0.1864406779661017,1.6109115051159884,0.3220338983050847,0.0,k_anonymity_sweep,5.0,60.0,0.0,0.0,,,,
S1_基准,11,random,L4_集中式_GBDT,gbdt,7236.0,2171.0,0.656675333846944,0.2974688623523369,2.0442561205273067,0.1016949152542373,2.7131141138795596,0.2711864406779661,1.8652659532921971,0.3728813559322034,1984680.0,k_anonymity_sweep,5.0,60.0,420.0,420.0,,,,
S1_基准,11,random,L3a_联邦LR,federated_logistic,7236.0,2171.0,0.6874598741653826,0.35930277349768874,1.703546767106089,0.0847457627118644,2.204405217527142,0.22033898305084745,1.8652659532921971,0.3728813559322034,4052000.0,k_anonymity_sweep,5.0,400.0,,,,,,
S1_基准,11,random,L3b_纵向GBDT,vertical_gbdt,7236.0,2171.0,0.656675333846944,0.2974688623523369,2.0442561205273067,0.1016949152542373,2.7131141138795596,0.2711864406779661,1.8652659532921971,0.3728813559322034,1984680.0,k_anonymity_sweep,5.0,60.0,420.0,420.0,,,,
S1_基准,11,random,L3c_SplitNN_形态A双向,splitnn,7236.0,2171.0,0.6228011042629688,0.21043592706728298,1.3628374136848713,0.06779661016949153,1.5261266890572522,0.15254237288135594,1.8652659532921971,0.3728813559322034,466944.0,k_anonymity_sweep,5.0,228.0,,,1.0,,,
S1_基准,11,random,L3c_SplitNN_形态B自监督,splitnn,7236.0,2171.0,0.6758314072932717,0.2884004237288136,2.7256748273697426,0.13559322033898305,1.8652659532921971,0.1864406779661017,2.289190033585878,0.4576271186440678,233472.0,k_anonymity_sweep,5.0,228.0,,,0.0,,,
S1_基准,11,random,L3c_SplitNN_形态B随机,splitnn,7236.0,2171.0,0.6466679506933745,0.28497367745249097,2.3849654739485247,0.11864406779661017,2.3739748496446142,0.23728813559322035,1.6956963211747247,0.3389830508474576,233472.0,k_anonymity_sweep,5.0,228.0,,,0.0,,,
S1_基准,11,random,L0_内地单方_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.0037417168820200763,-0.006998975759644935,
S1_基准,11,random,L1_加k匿名统计_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.0035832950266480373,-0.004166666666666666,
S1_基准,11,random,L2_加粗粒度标记_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.004901469396811398,0.06720475785896346,
S1_基准,11,random,L4_集中式_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.006508145887099911,0.07468419255718675,
S1_基准,11,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,k_anonymity_sweep,5.0,,,,,,,0.4423963133640553
S1_基准,11,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,k_anonymity_sweep,5.0,,,,,,,0.23963133640552994
S1_基准,11,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,k_anonymity_sweep,5.0,,,,,,,0.37327188940092165
S1_基准,22,random,L0_内地单方_LR,logistic,7169.0,2151.0,0.7509458144813848,0.4156410691950154,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,2.985258814703676,0.5967741935483871,0.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,22,random,L1_加k匿名统计_LR,logistic,7169.0,2151.0,0.7505443258852051,0.4023842245865439,4.863581549593005,0.24193548387096775,3.711402850712678,0.3709677419354839,2.8238934733683423,0.5645161290322581,384.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,22,random,L2_加粗粒度标记_LR,logistic,7169.0,2151.0,0.752876048116864,0.40345743448787047,5.512059089538739,0.27419354838709675,4.195498874718679,0.41935483870967744,2.904576144036009,0.5806451612903226,0.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,22,random,L4_集中式_LR,logistic,7169.0,2151.0,0.8334980466035609,0.5349912753439676,6.48477539945734,0.3225806451612903,5.163690922730682,0.5161290322580645,3.4693548387096773,0.6935483870967742,0.0,k_anonymity_sweep,5.0,,,,,,,
S1_基准,22,random,L0_内地单方_GBDT,gbdt,7169.0,2151.0,0.7323769669080745,0.3450871693509782,4.863581549593005,0.24193548387096775,3.872768192048012,0.3870967741935484,2.6625281320330085,0.532258064516129,0.0,k_anonymity_sweep,5.0,60.0,0.0,0.0,,,,
S1_基准,22,random,L4_集中式_GBDT,gbdt,7169.0,2151.0,0.7983523525687549,0.5026251177442518,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,3.38867216804201,0.6774193548387096,1967760.0,k_anonymity_sweep,5.0,60.0,420.0,420.0,,,,
S1_基准,22,random,L3a_联邦LR,federated_logistic,7169.0,2151.0,0.8334671628653931,0.5388208588767585,6.48477539945734,0.3225806451612903,5.163690922730682,0.5161290322580645,3.4693548387096773,0.6935483870967742,4014400.0,k_anonymity_sweep,5.0,400.0,,,,,,
S1_基准,22,random,L3b_纵向GBDT,vertical_gbdt,7169.0,2151.0,0.7983523525687549,0.5026251177442518,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,3.38867216804201,0.6774193548387096,1967760.0,k_anonymity_sweep,5.0,60.0,420.0,420.0,,,,
S1_基准,22,random,L3c_SplitNN_形态A双向,splitnn,7169.0,2151.0,0.8268657638320542,0.5221436402662178,6.160536629484473,0.3064516129032258,5.647786946736685,0.5645161290322581,3.38867216804201,0.6774193548387096,466944.0,k_anonymity_sweep,5.0,228.0,,,1.0,,,
S1_基准,22,random,L3c_SplitNN_形态B自监督,splitnn,7169.0,2151.0,0.7933646288546765,0.46031439645454686,7.457491709375942,0.3709677419354839,4.679594898724681,0.46774193548387094,3.0659414853713427,0.6129032258064516,233472.0,k_anonymity_sweep,5.0,228.0,,,0.0,,,
S1_基准,22,random,L3c_SplitNN_形态B随机,splitnn,7169.0,2151.0,0.7798298306026961,0.4624839790608255,4.539342779620138,0.22580645161290322,4.195498874718679,0.41935483870967744,3.14662415603901,0.6290322580645161,233472.0,k_anonymity_sweep,5.0,228.0,,,0.0,,,
S1_基准,22,random,L0_内地单方_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.0067822098549899235,0.04351595006934813,
S1_基准,22,random,L1_加k匿名统计_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.007656236201044112,0.0365178262374524,
S1_基准,22,random,L2_加粗粒度标记_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,k_anonymity_sweep,5.0,,,,,0.0063911025042245485,0.03996185852981969,
